FIPS Code,Geography,Year,Program Type,Population
36000,New York State,2019,Postcensal Population Estimate,19463131
36000,New York State,2020,Postcensal Population Estimate,20154933
36000,New York State,2021,Postcensal Population Estimate,19835913
36063,Niagara County,2010,Postcensal Population Estimate,216474
36063,Niagara County,2011,Postcensal Population Estimate,215726
36063,Niagara County,2012,Postcensal Population Estimate,214724
36063,Niagara County,2013,Postcensal Population Estimate,214125
36063,Niagara County,2014,Postcensal Population Estimate,213331
36063,Niagara County,2015,Postcensal Population Estimate,212391
36063,Niagara County,2016,Postcensal Population Estimate,211555
36063,Niagara County,2017,Postcensal Population Estimate,210911
36063,Niagara County,2018,Postcensal Population Estimate,210300
36063,Niagara County,2019,Postcensal Population Estimate,209563
36063,Niagara County,2020,Postcensal Population Estimate,212252
36063,Niagara County,2021,Postcensal Population Estimate,211653
36065,Oneida County,2010,Postcensal Population Estimate,234752
36065,Oneida County,2011,Postcensal Population Estimate,234226
36065,Oneida County,2012,Postcensal Population Estimate,233778
36065,Oneida County,2013,Postcensal Population Estimate,233370
36065,Oneida County,2014,Postcensal Population Estimate,232634
36065,Oneida County,2015,Postcensal Population Estimate,231315
36065,Oneida County,2016,Postcensal Population Estimate,230372
36065,Oneida County,2017,Postcensal Population Estimate,229980
36065,Oneida County,2018,Postcensal Population Estimate,229431
36065,Oneida County,2019,Postcensal Population Estimate,228240
36065,Oneida County,2020,Postcensal Population Estimate,231695
36065,Oneida County,2021,Postcensal Population Estimate,230274
36067,Onondaga County,2010,Postcensal Population Estimate,467549
36067,Onondaga County,2011,Postcensal Population Estimate,467679
36067,Onondaga County,2012,Postcensal Population Estimate,467138
36067,Onondaga County,2013,Postcensal Population Estimate,468302
36067,Onondaga County,2014,Postcensal Population Estimate,467472
36067,Onondaga County,2015,Postcensal Population Estimate,466320
36067,Onondaga County,2016,Postcensal Population Estimate,464139
36067,Onondaga County,2017,Postcensal Population Estimate,461843
36067,Onondaga County,2018,Postcensal Population Estimate,461890
36067,Onondaga County,2019,Postcensal Population Estimate,460870
36067,Onondaga County,2020,Postcensal Population Estimate,475653
36067,Onondaga County,2021,Postcensal Population Estimate,473236
36069,Ontario County,2010,Postcensal Population Estimate,108183
36069,Ontario County,2011,Postcensal Population Estimate,108616
36069,Ontario County,2012,Postcensal Population Estimate,108641
36069,Ontario County,2013,Postcensal Population Estimate,109081
36069,Ontario County,2014,Postcensal Population Estimate,109378
36069,Ontario County,2015,Postcensal Population Estimate,109324
36069,Ontario County,2016,Postcensal Population Estimate,109348
36069,Ontario County,2017,Postcensal Population Estimate,109652
36069,Ontario County,2018,Postcensal Population Estimate,109962
36069,Ontario County,2019,Postcensal Population Estimate,109984
36069,Ontario County,2020,Postcensal Population Estimate,112475
36069,Ontario County,2021,Postcensal Population Estimate,112508
36071,Orange County,2010,Postcensal Population Estimate,373451
36071,Orange County,2011,Postcensal Population Estimate,374171
36071,Orange County,2012,Postcensal Population Estimate,373795
36071,Orange County,2013,Postcensal Population Estimate,374417
36071,Orange County,2014,Postcensal Population Estimate,374945
36071,Orange County,2015,Postcensal Population Estimate,375911
36071,Orange County,2016,Postcensal Population Estimate,377894
36071,Orange County,2017,Postcensal Population Estimate,379896
36071,Orange County,2018,Postcensal Population Estimate,382411
36071,Orange County,2019,Postcensal Population Estimate,384950
36071,Orange County,2020,Postcensal Population Estimate,401322
36071,Orange County,2021,Postcensal Population Estimate,404525
36073,Orleans County,2010,Postcensal Population Estimate,42850
36073,Orleans County,2011,Postcensal Population Estimate,42653
36073,Orleans County,2012,Postcensal Population Estimate,42396
36073,Orleans County,2013,Postcensal Population Estimate,42233
36073,Orleans County,2014,Postcensal Population Estimate,41864
36073,Orleans County,2015,Postcensal Population Estimate,41482
36073,Orleans County,2016,Postcensal Population Estimate,41270
36073,Orleans County,2017,Postcensal Population Estimate,40815
36073,Orleans County,2018,Postcensal Population Estimate,40708
36073,Orleans County,2019,Postcensal Population Estimate,40351
36073,Orleans County,2020,Postcensal Population Estimate,40236
36073,Orleans County,2021,Postcensal Population Estimate,40191
36075,Oswego County,2010,Postcensal Population Estimate,122141
36075,Oswego County,2011,Postcensal Population Estimate,121987
36075,Oswego County,2012,Postcensal Population Estimate,121469
36075,Oswego County,2013,Postcensal Population Estimate,121187
36075,Oswego County,2014,Postcensal Population Estimate,120611
36075,Oswego County,2015,Postcensal Population Estimate,119764
36075,Oswego County,2016,Postcensal Population Estimate,118907
36075,Oswego County,2017,Postcensal Population Estimate,118444
36075,Oswego County,2018,Postcensal Population Estimate,117520
36075,Oswego County,2019,Postcensal Population Estimate,116934
36075,Oswego County,2020,Postcensal Population Estimate,117351
36075,Oswego County,2021,Postcensal Population Estimate,117387
36077,Otsego County,2010,Postcensal Population Estimate,62260
36077,Otsego County,2011,Postcensal Population Estimate,61979
36077,Otsego County,2012,Postcensal Population Estimate,61763
36077,Otsego County,2013,Postcensal Population Estimate,61637
36077,Otsego County,2014,Postcensal Population Estimate,60973
36077,Otsego County,2015,Postcensal Population Estimate,60524
36077,Otsego County,2016,Postcensal Population Estimate,60135
36077,Otsego County,2017,Postcensal Population Estimate,59955
36077,Otsego County,2018,Postcensal Population Estimate,59828
36077,Otsego County,2019,Postcensal Population Estimate,59347
36077,Otsego County,2020,Postcensal Population Estimate,58351
36077,Otsego County,2021,Postcensal Population Estimate,58123
36079,Putnam County,2010,Postcensal Population Estimate,99644
36079,Putnam County,2011,Postcensal Population Estimate,99805
36079,Putnam County,2012,Postcensal Population Estimate,99600
36079,Putnam County,2013,Postcensal Population Estimate,99546
36079,Putnam County,2014,Postcensal Population Estimate,99407
36079,Putnam County,2015,Postcensal Population Estimate,99158
36079,Putnam County,2016,Postcensal Population Estimate,98753
36079,Putnam County,2017,Postcensal Population Estimate,98901
36079,Putnam County,2018,Postcensal Population Estimate,98871
36079,Putnam County,2019,Postcensal Population Estimate,98511
36079,Putnam County,2020,Postcensal Population Estimate,97660
36079,Putnam County,2021,Postcensal Population Estimate,97936
36081,Queens County,2010,Postcensal Population Estimate,2234574
36081,Queens County,2011,Postcensal Population Estimate,2255261
36081,Queens County,2012,Postcensal Population Estimate,2271920
36081,Queens County,2013,Postcensal Population Estimate,2286788
36081,Queens County,2014,Postcensal Population Estimate,2298234
36081,Queens County,2015,Postcensal Population Estimate,2305252
36081,Queens County,2016,Postcensal Population Estimate,2306249
36081,Queens County,2017,Postcensal Population Estimate,2295226
36081,Queens County,2018,Postcensal Population Estimate,2275286
36081,Queens County,2019,Postcensal Population Estimate,2253942
36081,Queens County,2020,Postcensal Population Estimate,2395791
36081,Queens County,2021,Postcensal Population Estimate,2331143
36083,Rensselaer County,2010,Postcensal Population Estimate,159342
36083,Rensselaer County,2011,Postcensal Population Estimate,159606
36083,Rensselaer County,2012,Postcensal Population Estimate,159466
36083,Rensselaer County,2013,Postcensal Population Estimate,159590
36083,Rensselaer County,2014,Postcensal Population Estimate,159719
36083,Rensselaer County,2015,Postcensal Population Estimate,159413
36083,Rensselaer County,2016,Postcensal Population Estimate,159311
36083,Rensselaer County,2017,Postcensal Population Estimate,159214
36083,Rensselaer County,2018,Postcensal Population Estimate,159452
36083,Rensselaer County,2019,Postcensal Population Estimate,158981
36083,Rensselaer County,2020,Postcensal Population Estimate,160923
36083,Rensselaer County,2021,Postcensal Population Estimate,160232
36085,Richmond County,2010,Postcensal Population Estimate,469607
36085,Richmond County,2011,Postcensal Population Estimate,471014
36085,Richmond County,2012,Postcensal Population Estimate,470597
36085,Richmond County,2013,Postcensal Population Estimate,471783
36085,Richmond County,2014,Postcensal Population Estimate,471899
36085,Richmond County,2015,Postcensal Population Estimate,472301
36085,Richmond County,2016,Postcensal Population Estimate,474160
36085,Richmond County,2017,Postcensal Population Estimate,475819
36085,Richmond County,2018,Postcensal Population Estimate,476531
36085,Richmond County,2019,Postcensal Population Estimate,476141
36085,Richmond County,2020,Postcensal Population Estimate,495522
36085,Richmond County,2021,Postcensal Population Estimate,493494
36087,Rockland County,2010,Postcensal Population Estimate,312497
36087,Rockland County,2011,Postcensal Population Estimate,315448
36087,Rockland County,2012,Postcensal Population Estimate,317201
36087,Rockland County,2013,Postcensal Population Estimate,319290
36087,Rockland County,2014,Postcensal Population Estimate,321120
36087,Rockland County,2015,Postcensal Population Estimate,322938
36087,Rockland County,2016,Postcensal Population Estimate,323231
36087,Rockland County,2017,Postcensal Population Estimate,324600
36087,Rockland County,2018,Postcensal Population Estimate,325656
36087,Rockland County,2019,Postcensal Population Estimate,326352
36087,Rockland County,2020,Postcensal Population Estimate,338121
36087,Rockland County,2021,Postcensal Population Estimate,339227
36091,Saratoga County,2010,Postcensal Population Estimate,220123
36091,Saratoga County,2011,Postcensal Population Estimate,221136
36091,Saratoga County,2012,Postcensal Population Estimate,222527
36091,Saratoga County,2013,Postcensal Population Estimate,224151
36091,Saratoga County,2014,Postcensal Population Estimate,224605
36091,Saratoga County,2015,Postcensal Population Estimate,226182
36091,Saratoga County,2016,Postcensal Population Estimate,227189
36091,Saratoga County,2017,Postcensal Population Estimate,229314
36091,Saratoga County,2018,Postcensal Population Estimate,230127
36091,Saratoga County,2019,Postcensal Population Estimate,229635
36091,Saratoga County,2020,Postcensal Population Estimate,235689
36091,Saratoga County,2021,Postcensal Population Estimate,237359
